id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1115394,A comfy room in the hills of JP,884747,Meg,,Jamaica Plain,42.310008938431984,-71.10176364947394,Private room,91,2,221,2018-04-22,3.78,2,77
1128894,Victorian charm in the city,6103425,Steve,,Dorchester,42.301261700026316,-71.06280792351114,Private room,60,1,128,2018-05-16,2.25,4,319
1136972,Boston Room/Free Transit/ By Subway,1480518,Lisa,,Jamaica Plain,42.294442148764404,-71.1199453778794,Private room,60,1,344,2017-06-20,5.72,5,0
1141522,"5min to Downtown Boston, walk to T",1407005,Izzy & Cesar,,East Boston,42.37751972317198,-71.03418118024709,Private room,115,1,394,2018-05-03,6.47,4,77
1143410,Beautiful & Hip Back Bay Apartment,4317287,Jaime,,Back Bay,42.352793133426424,-71.07730649782242,Entire home/apt,350,14,14,2014-08-09,0.24,1,89
1147871,Room in Boston Fantastic Location,1407005,Izzy & Cesar,,East Boston,42.37761183980079,-71.03519757648782,Private room,105,1,405,2018-04-22,6.66,4,79
1156549,Kid-Friendly Colonial near Beach,6108324,Michelle,,South Boston,42.32951291545372,-71.05431808292299,Entire home/apt,199,2,27,2016-04-24,0.45,1,0
1161210,Cozy rooms with parking and Wi-Fi 波士顿近郊舒适的睡房附带免费。。,3887707,Em,,West Roxbury,42.27176131182028,-71.1675924126962,Private room,60,1,197,2017-09-06,3.27,1,30
1167221,Boston walk to TRAIN 3 room master suite for 3,6391436,Robin,,Jamaica Plain,42.30776797241471,-71.11625789047194,Private room,90,2,183,2018-05-09,3.63,4,194
1170157,Contemporary Fort Hill Condo,5243773,Chad,,Roxbury,42.32476932543913,-71.09475988337654,Entire home/apt,135,3,6,2016-05-29,0.10,2,0
1171578, Private Room in a One Family House,3765817,Frank,,Brighton,42.353839520145456,-71.16794708942089,Private room,99,1,174,2018-05-04,3.02,1,358
1175376,Renovated in So End|Balcony|Fun Area| 2BR 1BA #2,1444340,Will,,Roxbury,42.33903880877507,-71.08104419980938,Entire home/apt,275,2,70,2017-08-26,1.17,26,28
1178106,Cozy Room in Great Location Boston,1407005,Izzy & Cesar,,East Boston,42.37668853175393,-71.03428152050826,Private room,99,1,394,2018-04-21,6.50,4,86
1178162,Private Room Great Location Boston,1407005,Izzy & Cesar,,East Boston,42.37779633749723,-71.0346663308644,Private room,100,1,360,2018-04-22,5.92,4,76
1183032,"Charming South End, Boston Condo",6471589,Mary Kate,,South End,42.34122030074207,-71.07532969141522,Entire home/apt,150,7,26,2018-03-26,0.44,1,37
1187188,Entire loft in Boston,2238969,Kenji,,Jamaica Plain,42.30692771656086,-71.107893860945,Entire home/apt,130,3,18,2017-06-15,0.36,1,315
1197857,19th Century on Tremont | Modern Unit 1BR 1BA #6,1444340,Will,,Roxbury,42.33852368493773,-71.07984587928213,Entire home/apt,167,2,94,2018-05-03,1.58,26,186
1198779,"Ocean view,ideal for event atendees",6549153,Alfredo,,South Boston,42.33138926030002,-71.04268168151258,Private room,89,1,34,2015-07-06,0.57,1,0
1200502,Charming Garden Studio In South End,6557340,Karoline,,South End,42.338434491106874,-71.07684758696394,Entire home/apt,165,2,69,2018-05-16,1.23,1,228
1204755,Bright Artist Loft,499127,Sarah,,Roxbury,42.33311250565038,-71.07493728226649,Entire home/apt,195,3,13,2017-07-22,0.22,1,322
1214214,Breathtaking downtown arty condo,2021429,Harriet,,South End,42.34293632942857,-71.07345338392714,Entire home/apt,450,7,1,2015-09-12,0.03,1,364
1220971,Boston Huge 1BR Best location (h2b),5578043,Dror,,North End,42.365096611553554,-71.0536460038337,Entire home/apt,139,2,111,2018-04-25,2.10,9,273
1222327,"Cozy, 2 bedroom near medical area!",6668129,Charles,,Jamaica Plain,42.3247317393277,-71.10791787889553,Entire home/apt,178,5,3,2018-04-17,0.08,1,30
1240598,"Downtown Studio, Historic Theater District",2356643,Voyage,,Downtown,42.35257068706528,-71.06360430716282,Entire home/apt,145,2,133,2018-04-24,2.22,10,74
1252289,South End brownstone private room,1462158,Chris & Claire,,South End,42.33533589134802,-71.07425652058345,Private room,99,3,111,2017-09-28,1.87,1,0
1252489,Beacon Hill 1-Bed,6824319,Samantha,,Beacon Hill,42.36104819513344,-71.06593421871703,Entire home/apt,200,2,65,2017-08-28,1.18,1,0
1275498,"Parlor Retreat, South End studio",5430185,Laura,,South End,42.34419543393126,-71.07363010738126,Entire home/apt,160,30,19,2017-07-14,0.33,5,284
1278391,Perfect Back Bay get away! ,6957165,Melissa,,Back Bay,42.34853313983396,-71.0854855836497,Entire home/apt,199,1,35,2015-05-31,0.72,1,0
1301500,A JP gem steps from the Orange Line,3578624,Karen,,Jamaica Plain,42.30997682845222,-71.10962020956269,Private room,79,3,31,2018-04-08,0.98,1,80
1301822,Gorgeous private townhouse for groups or couples,7078838,Betty,,Jamaica Plain,42.311808752040726,-71.1018776322234,Entire home/apt,230,4,14,2018-05-06,0.24,1,25
1303261,HISTORIC BEACON HILL-ENJOY OUR CAT,2120816,Larry David,,Beacon Hill,42.358803107150344,-71.06972215883614,Entire home/apt,375,2,19,2016-07-21,0.34,1,365
1321422,Barney's Master Bedroom T Downtown,6608084,CarneyFamily,,Dorchester,42.30838011648686,-71.04694266593916,Private room,76,1,380,2018-05-16,6.46,7,190
1327725,Modern 2 BR in Brighton with Parking,7205617,Mikhail,,Brighton,42.345668308002836,-71.13921858090492,Entire home/apt,147,3,184,2018-05-13,3.13,1,97
1332786,"Cozy Sunporch, Quick Downtown",6608084,CarneyFamily,,Dorchester,42.309219082933396,-71.0456411637393,Private room,47,1,266,2018-05-15,4.52,7,103
1340649,Charming 1BR available in South Boston Condo,7271526,Michaela,,South Boston,42.32825379646425,-71.05703601187467,Private room,100,2,15,2017-10-17,0.34,1,153
1342370,Exposed Brick|Private Balcony|So End 2BR 1BA #1,1444340,Will,,Roxbury,42.3377838298766,-71.07967634450445,Entire home/apt,265,2,78,2018-04-22,1.38,26,33
1352776,Cozy Condo w/ Separate Bath,7341841,Carol,,Dorchester,42.311896610846375,-71.07336742551375,Private room,80,2,28,2018-05-15,1.27,1,123
1365335,Elegant South End 1BR  Floor-Thru,1172878,Christine,,South End,42.33982700547539,-71.07419475613311,Entire home/apt,160,4,9,2015-05-29,0.18,1,136
1374434,"Authentic Boston, cozy room",255183,Michelle,,Roxbury,42.32496967064587,-71.0894888766103,Private room,70,7,31,2018-04-09,0.55,5,147
1374466,"Real Boston, off the beaten track",255183,Michelle,,Roxbury,42.326420420569924,-71.09013270547341,Private room,75,3,32,2018-05-13,0.60,5,148
1375194,2 bed modern new North End Boston,6274286,Florence,,North End,42.36650883070881,-71.0528400370968,Entire home/apt,399,7,20,2015-10-11,0.35,1,365
1391215,Nice Cozy / room E,119019,Hermina,,Dorchester,42.2980111038138,-71.05844705458098,Private room,40,1,189,2018-05-11,25.31,10,329
1391492,"Quiet bedroom, quilts and parking",7523199,Alex,,Hyde Park,42.24404517196913,-71.11786431830197,Private room,55,1,73,2016-09-07,1.27,2,157
1403408,Big Boston room,255183,Michelle,,Roxbury,42.32464780047053,-71.0886936999829,Private room,78,28,15,2018-01-30,0.26,5,105
1421610,Monument Sq 2Bed/2Bath w/ Roof Deck,7652728,Seth,,Charlestown,42.37618094303146,-71.05987823791533,Entire home/apt,320,3,6,2014-08-11,0.11,1,105
1425973,Historic brick Victorian row house ,1015632,Kevin,,South End,42.33937086229982,-71.08025759344305,Private room,350,2,18,2018-04-14,0.32,2,75
1426711,2 Private Rooms Near T,7673571,Alexandra,,Mission Hill,42.33220056975924,-71.10172331046074,Private room,160,3,20,2017-08-18,0.35,2,308
1426754,Boston Best furnished Studio (H2a),5578043,Dror,,North End,42.36482414891366,-71.05370724459698,Entire home/apt,99,2,170,2018-05-13,2.95,9,256
1433483,3rd Floor Suite with Wood Fireplace,7523199,Alex,,Hyde Park,42.2445628976764,-71.11647865510403,Private room,75,1,14,2015-08-27,0.25,2,18
1445064,Bright Sunlit bedroom near Spaulding/Downtown,4724006,Rosalia,,Charlestown,42.379633029456244,-71.06191588184478,Private room,59,1,87,2018-05-10,1.52,1,309
1454258,Inviting Queen Anne Victorian B + B,7799789,Bruce,,Dorchester,42.308438735450736,-71.04639582203185,Private room,80,1,225,2018-04-16,3.87,3,342
1471308,Cozy Private Room Near Transit,7673571,Alexandra,,Mission Hill,42.33393473005611,-71.1031350097219,Private room,70,2,128,2018-05-03,2.21,2,303
1472481,John and Robert's Harbor View ,6608084,CarneyFamily,,Dorchester,42.309773538560414,-71.04715292340433,Private room,75,1,394,2018-05-14,6.91,7,243
1472520,Andrea's Private Bath T Downtown,6608084,CarneyFamily,,Dorchester,42.30810533901741,-71.04619636107569,Private room,83,1,409,2018-05-12,16.74,7,224
1489289,Spacious South End 1BD in charming square,7964081,Gabriella,,South End,42.33663177716327,-71.0748854317807,Entire home/apt,125,2,56,2018-04-17,1.25,1,0
1494726,Cozy in Rozzie!,7506913,Maria Cecilia,,Roslindale,42.275715632046385,-71.13013942666514,Private room,75,3,13,2017-06-01,0.29,1,350
1498719,Pristine studio in prime Back Bay location!,8008692,Randy,,Back Bay,42.35121526707249,-71.08314799948815,Entire home/apt,300,5,19,2017-05-16,0.34,1,284
1510876,Room with Sleeper Sofa Bed,7799789,Bruce,,Dorchester,42.31018703632418,-71.04828822804042,Private room,60,1,26,2016-09-28,0.45,3,341
1541166,Beautiful Studio 15 min to Downtown,552418,Vanya,,Charlestown,42.38159417885396,-71.07891531143875,Entire home/apt,119,2,26,2018-04-16,0.46,1,0
1544144,Charming Historic Home in Charlestown,7353037,Nancy And Tom,,Charlestown,42.372030835178464,-71.06165480241175,Entire home/apt,350,1,1,2018-05-15,1,1,88
1544702,Mary's Ocean View Metro Downtown,6608084,CarneyFamily,,Dorchester,42.309448620671525,-71.04554951604072,Private room,77,1,394,2018-05-16,6.91,7,234
1545185,Large 1Bed w/ Gorgeous Kitchen + Bath,697401,Nick,,Brighton,42.34839859005365,-71.15696250309374,Entire home/apt,140,1,68,2018-05-13,1.21,2,84
1550047,Remodeled Unit|Open Plan|South End 3BR 2BA #3,1444340,Will,,Roxbury,42.33832831242464,-71.08132465959629,Entire home/apt,330,2,90,2018-05-03,1.58,26,17
1551467,Elegant Quiet Family-Friendly 2BR,1106261,Jonas,,Jamaica Plain,42.31012523517613,-71.1028771953959,Entire home/apt,150,2,5,2014-09-16,0.09,1,301
1552406,Central J.P 2 bd in Victorian nr,8268084,Peggy,,Jamaica Plain,42.31166048340765,-71.11490664324221,Entire home/apt,225,5,33,2017-12-29,0.59,1,60
1584340,Spacious Beacon Hill Apartment,8441226,Justin,,Beacon Hill,42.35879743047827,-71.06760784846259,Entire home/apt,175,3,0,,,1,0
1584362,Grace's Harborview Fast T Downtown,6608084,CarneyFamily,,Dorchester,42.31050175929706,-71.04811586364792,Private room,63,1,414,2018-05-14,7.34,7,216
1587540,Cozy House on Bunker Hill in Boston,2004732,Finola,,Charlestown,42.3788981259316,-71.06118225546153,Entire home/apt,299,2,33,2018-04-17,0.67,1,205
1589392,Totally Amazing XL Studio w Skyline,4195134,Gift From God Properties,,Back Bay,42.354414787957275,-71.07794303369663,Entire home/apt,107,30,3,2017-08-01,0.12,9,342
1596470,3-story Luxury in Central Location,480310,Michael,,Downtown,42.35049371153128,-71.06986261163799,Entire home/apt,450,2,101,2018-05-13,1.79,1,272
1596664,Top of Fort Hill / Private room in brick townhouse,8513158,Kevin,,Roxbury,42.32502098490802,-71.09478938818442,Private room,78,5,2,2018-04-16,1.43,2,113
1602491,Urban Victorian-walk the city! Rm 2,3875741,Mekkin,,Roxbury,42.327016517340766,-71.08146902307013,Private room,70,2,28,2016-09-28,0.50,6,0
1615033,Ole North Church -1st in America,3637081,Jason Or Jose,,North End,42.36796047199003,-71.05572927482358,Entire home/apt,115,1,360,2018-05-10,6.30,6,343
1628130,Rare! Perfect pondside location near everything,333220,Hylton,,Jamaica Plain,42.31171248730058,-71.11818368689809,Entire home/apt,650,2,1,2016-07-23,0.05,1,0
1631942,Sweet penthouse in historic Boston,4147257,Jenn,,Jamaica Plain,42.3113139741088,-71.1161706912694,Entire home/apt,125,2,24,2017-08-18,0.48,1,0
1638584,Private Room in Fort Hill,5243773,Chad,,Roxbury,42.325137541246086,-71.09264112004337,Private room,79,2,3,2015-10-13,0.05,2,0
1644031,Large Private bedroom by Seaport,8725557,Brooke,,South Boston Waterfront,42.34017313828209,-71.04762982202216,Private room,105,1,121,2018-05-17,4.46,1,31
1658983,Freedom Trail Charlestown Studio! Walk Downtown!,8792144,Rachel,,Charlestown,42.377855421674845,-71.0627970924799,Entire home/apt,155,6,71,2018-05-06,1.26,1,11
1668313,Room in Rozzie-Twin Bed-Full Bath,8834105,Rebecca,,Roslindale,42.281941832424685,-71.13337190191741,Private room,53,1,25,2018-01-18,0.45,2,320
1682936,Charming 2 level Apartment,8898973,,,Roxbury,42.32370734269854,-71.09457956415105,Entire home/apt,150,2,118,2018-05-10,2.30,2,290
1688705,Private Room in Beacon Hill -Boston,8924578,Matteo,,Beacon Hill,42.35746382261507,-71.06978811231376,Private room,130,1,12,2017-10-22,0.21,2,312
1692573,Urban oasis trendy JP 'hood - suite,8814724,Kelly,,Jamaica Plain,42.31337882617406,-71.11718908596617,Entire home/apt,145,2,150,2018-04-28,2.70,1,317
1704090,Stony Brook T Stop JP Apartment,5115759,Mary Kate & Javier,,Jamaica Plain,42.31643683590324,-71.10342311812423,Entire home/apt,95,4,104,2018-05-13,1.85,1,125
1721016,Quiet Sunlit Attic Studio,7723912,Fj,,Roslindale,42.28606772927463,-71.1323625033481,Entire home/apt,106,7,7,2017-08-05,0.15,2,364
1724900,Charming sunlit house in Boston,7723912,Fj,,Roslindale,42.282905456272054,-71.13267673899496,Entire home/apt,120,5,37,2018-05-08,0.67,2,288
1732804,Private room in Boston,9090219,Thomas,,Dorchester,42.290406778276896,-71.05853479240663,Private room,70,1,84,2018-04-17,1.50,1,353
1754939,"Gorgeous, spacious townhouse in Boston",9228417,Alice,,Jamaica Plain,42.31227026019718,-71.10086090909755,Entire home/apt,165,1,13,2018-04-17,0.64,1,0
1757417,Queen in Arts & Crafts Bungalow,9241244,Keith (& Beth),,West Roxbury,42.27753724788013,-71.14347839569454,Private room,60,1,50,2018-04-08,1.61,3,33
1766985,"Queen sofabed, doorlock, shelves, AC, location!",9283916,Alex,,Brighton,42.349848049349475,-71.14012579525863,Private room,72,2,1,2013-10-21,0.02,2,319
1810172,Room for 2 in Rozzie - Full Bath,8834105,Rebecca,,Roslindale,42.28208581195228,-71.1333486774579,Private room,67,2,30,2018-04-22,0.54,2,287
1810397,3Bed/2.5Bath Luxury Triplex South End's Union Park,9485021,Stacy,,South End,42.34363867841806,-71.07023501053976,Entire home/apt,900,4,33,2017-10-20,0.70,1,344
1815326,Back Bay Elegance in Brighton,9508341,Phyllis,,Brighton,42.35508797177666,-71.16241976458878,Private room,99,1,202,2018-05-06,4.22,2,352
1821633,Queen Size Four Poster Bed,7799789,Bruce,,Dorchester,42.30957664674388,-71.04792339859172,Private room,100,1,166,2018-04-22,2.99,3,348
1840255,Brownstone Penthouse near Fenway,9617517,Armand,,Fenway,42.34566831507417,-71.10465152038742,Entire home/apt,299,3,78,2018-05-15,1.74,1,174
1861070,Charming Gambrel on a sweet street,8879967,Joanne,,Roslindale,42.27691292292999,-71.12823284429416,Private room,75,1,28,2017-10-28,0.56,1,365
1863443,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34460149136394,-71.10171897944389,Entire home/apt,213,3,6,2017-04-29,0.12,125,34
1864705,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.3433955561153,-71.10105888205604,Entire home/apt,298,3,11,2016-09-28,0.22,125,100
1867834,Lux 2 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.364485054222506,-71.06900010852367,Entire home/apt,293,7,4,2014-09-19,0.08,125,0
1867881,"Lux 2 Bedroom near Charles St w/gym, & WiFi",9419684,Mike,,West End,42.36511606061526,-71.06926304774595,Entire home/apt,312,7,6,2018-04-17,0.12,125,107
1868004,Lux 1 Bedroom near Charles St w/gym & WiFi,9419684,Mike,,West End,42.36325104052097,-71.06735805058821,Entire home/apt,217,7,6,2015-04-26,0.13,125,0
1868124,Lux Downtown Boston 1 Bedroom Apt w/pool,9419684,Mike,,Downtown,42.35130793025092,-71.06350574269595,Entire home/apt,244,3,9,2016-09-07,0.19,125,28
1868513,Lux 1 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.346196860971546,-71.07856621775574,Entire home/apt,231,3,6,2015-01-06,0.12,125,28
1873046,"Cute 1 Bedroom Apartment, Downtown Boston",2356643,Voyage,,Downtown,42.352840770749374,-71.06260645631284,Entire home/apt,195,2,95,2018-05-13,1.93,10,47
1881298,Private Apartment- Minutes from T!,1920539,Caitlin & Dan,,Jamaica Plain,42.30026388087917,-71.11180739447572,Entire home/apt,115,1,343,2018-05-14,6.24,1,195
1885825,Boston WALK TO TRAIN Room for 3 private bath,6391436,Robin,,Jamaica Plain,42.30967985567063,-71.1175968044509,Private room,70,1,202,2018-05-08,4.02,4,52
1886037,Beautiful Penthouse in Beacon Hill,1587128,Daniel,,Beacon Hill,42.36056064859132,-71.0714057212558,Entire home/apt,230,7,1,2015-07-24,0.03,1,0
1887507,Location!! Downtown Near Waterfront,970787,Poli,,South Boston,42.340655786269146,-71.05116632026306,Private room,100,2,58,2018-03-14,1.06,2,38
1887581,"Beautiful 2bdrm, Near Convention Ctr, Waterfront",970787,Poli,,South Boston,42.340983030367596,-71.05023467583233,Entire home/apt,250,2,97,2018-05-04,1.77,2,240
1899770,Stay in the heart of the South End,2120544,Samuel,,South End,42.34024520319869,-71.07663628342726,Private room,125,2,7,2016-04-22,0.23,1,0
1937433,"Clean Getaway-near BU, BC, Harvard.",10024266,Jarah,,Brighton,42.347994031792744,-71.14258802439517,Private room,68,1,19,2017-11-19,0.79,1,0
1944976,1 room with queen bed in Boston...,10060070,Diana,,Dorchester,42.31160697799131,-71.04612721949835,Private room,76,2,5,2015-09-06,0.13,1,0
1948096,2 Br Duplex PH - South End/Back Bay,10074105,John,,Back Bay,42.34327133266448,-71.08126679922505,Entire home/apt,405,5,3,2015-09-29,0.08,1,294
1949996,Beautiful 1BR in Great Location,8829183,Eran,,Jamaica Plain,42.307815783766195,-71.11674523568081,Entire home/apt,120,2,31,2017-07-30,0.58,1,0
1956275,"Beautiful 3 bd- 1.5 bath with parking, in Boston.",9622924,Emmanuel,,Jamaica Plain,42.30829329002923,-71.12399111717572,Entire home/apt,499,2,99,2018-04-16,1.88,1,330
1961034,1BR in Brighton,10133129,Alp,,Brighton,42.340010587465,-71.15542632945096,Entire home/apt,114,1,1,2016-05-21,0.04,1,0
1964878,Lux 2 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.34596643847092,-71.07829728029174,Entire home/apt,293,3,13,2017-09-30,0.26,125,28
1966195,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Downtown,42.350898320864495,-71.06321290006319,Entire home/apt,312,3,32,2017-12-30,0.64,125,154
2000797,"Sea view,balcony,15min by metro to center,safe st",9898255,Jessica,,Dorchester,42.3148951937513,-71.06119371442747,Private room,70,2,106,2018-04-30,2.24,5,344
2014651,One Private Bedroom in J.P.,2155838,Molly,,Jamaica Plain,42.30711033673986,-71.10582362671403,Private room,120,2,32,2017-10-15,0.59,1,360
2014882,1 bedroom and private bathroom,1521296,Yossi,,Brighton,42.34126052063228,-71.15717343397297,Private room,70,3,166,2018-05-13,3.49,2,296
2016500,Studio Apartment in Fenway,10370843,Marco,,Fenway,42.34582345455259,-71.08936151129127,Entire home/apt,150,1,5,2016-05-01,0.16,1,0
2021483,Spacious Updated 2 Bed Boston Condo,10197317,Shannon,,South Boston,42.335351591344924,-71.04741304834126,Entire home/apt,500,1,4,2017-07-16,0.18,2,352
